"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLTLT01","Long-term interest rate","ZAF","South Africa","ST","Level, ratio or index","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,9.26666666666667,,
"IRLTLT01","Long-term interest rate","ZAF","South Africa","ST","Level, ratio or index","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,9.06333333333333,,
"IRLTLT01","Long-term interest rate","ZAF","South Africa","ST","Level, ratio or index","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,8.9,,
"IRLTLT01","Long-term interest rate","ZAF","South Africa","ST","Level, ratio or index","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,9.06,,
"IRLTLT01","Long-term interest rate","ZAF","South Africa","ST","Level, ratio or index","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,9.60333333333333,,
"IRLTLT01","Long-term interest rate","ZAF","South Africa","ST","Level, ratio or index","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,10.42,,
"IRLTLT01","Long-term interest rate","ZAF","South Africa","ST","Level, ratio or index","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,10.2266666666667,,
"IRLTLT01","Long-term interest rate","ZAF","South Africa","ST","Level, ratio or index","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,10.05,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,15.4134261133333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,15.4108935833333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,15.3136368866667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,14.79470198,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,14.0286279833333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,14.16911905,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,15.0630614733333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,14.05716417,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,13.4382622933333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,13.1850748766667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,10.4136286896667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,9.548354079,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,7.85515135266667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,10.0125658223333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,9.59646022433333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,9.240683883,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,9.71988849566666,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,9.92166051966666,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,10.2314439396667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,10.22580045,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,11.42513959,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,11.70050632,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,12.0509246366667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,12.4251167233333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,9.98463208233333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,9.58972860066666,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,9.85426107133333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,8.81340113266667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,9.401572518,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,8.63734184833333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,7.88404591733333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,7.98157506366667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,8.70615424733334,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,8.287284542,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,7.65052795633333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,7.76894139666667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,7.432901258,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,7.201151306,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,6.65872818333333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,5.98952411433333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,5.165946118,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,6.11356818666667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,7.52721849033333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,7.185203187,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,7.340567181,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,6.76794122633333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,6.97104584533333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,7.146978774,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,7.13099565466667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,7.49333333333333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,8.25,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,8.61333333333334,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,8.91333333333333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,7.99,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,7.39666666666666,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,7.39,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,6.98333333333333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,6.56333333333333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,6.90666666666667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,6.81333333333333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,6.82666666666667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,6.82666666666667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,7.12,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,7.26333333333333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,6.89333333333333,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,6.64,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,6.09,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,6.36666666666667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,6.5,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,6.7,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,6.16666666666667,,
"IRLTLT01","Long-term interest rate","COL","Colombia","ST","Level, ratio or index","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,5.97,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,8.26716666666667,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,8.45216666666667,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,8.155888889,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,8.163,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,7.87333333333333,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,7.57816666666667,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,8.2185,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,8.76983333333333,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,8.80466666666667,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,8.79066666666667,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,8.56916666666666,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,8.18066666666667,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,7.783,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,7.83205555566667,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,7.77783333333333,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,7.71183333333333,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,7.65766666666667,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,7.40616666666667,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,7.1195,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,6.64033333333333,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,6.9635,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,6.95466666666667,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,6.62466666666667,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,7.15416666666667,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,7.46516666666667,,
"IRLTLT01","Long-term interest rate","IND","India","ST","Level, ratio or index","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,7.777,,
